GlobalEventsID	Day	MonthYear	Year	FractionDate	Actor1Code	Actor1Name	Actor1CountryCode	Actor1KnownGroupCode	Actor1EthnicCode	Actor1Religion1Code	Actor1Religion2Code	Actor1Type1Code	Actor1Type2Code	Actor1Type3Code	Actor2Code	Actor2Name	Actor2CountryCode	Actor2KnownGroupCode	Actor2EthnicCode	Actor2Religion1Code	Actor2Religion2Code	Actor2Type1Code	Actor2Type2Code	Actor2Type3Code	isRootEvent	EventCode	EventBaseCode	EventRootCode	QuadClass	Goldstien	NumMentions	NumSources	NumArticles	AvgTone	Actor1GeoType	Actor1Geo_Fullname	Actor1Geo_CountryCode	Actor1GeoADM1Code	Actor1Geo_ADM2Code	Actor1Geo_Lat	Actor1Geo_Long	Actor1GeoFeatureID	Actor2GeoType	Actor2Geo_Fullname	Actor2Geo_CountryCode	Actor2GeoADM1Code	Actor2Geo_ADM2Code	Actor2Geo_Lat	Actor2Geo_Long	Actor2GeoFeatureID	ActionGeoType	ActionGeo_Fullname	ActionGeo_CountryCode	ActionGeoADM1Code	ActionGeo_ADM2Code	ActionGeo_Lat	ActionGeo_Long	ActionGeoFeatureID	DateAdded	SourceURL
1210814248	20231120	202311	2023	2023.8767	AUS	AUSTRALIA	AUS																		1	080	080	08	2	5.0	1	1	1	-2.10526315789474	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	0								1	Australia	AS	AS		-25	135	AS	20241119171500	https://www.washingtonexaminer.com/news/campaigns/state/3234292/daniel-lurie-taps-openai-sam-altman-transition-team/
1210814249	20231120	202311	2023	2023.8767	BUS	AIRLINE						BUS			GBR	LIVERPOOL	GBR								1	035	035	03	1	7.0	10	1	10	3.91061452513967	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20241119171500	https://www.liverpoolecho.co.uk/news/liverpool-news/easyjet-announces-new-holiday-route-30403949
1210814250	20231120	202311	2023	2023.8767	CHN	CHINA	CHN								PAK	PAKISTAN	PAK								1	072	072	07	2	8.3	3	1	3	1.03896103896104	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20241119171500	https://idrw.org/pakistan-may-look-to-china-for-hypersonic-missile-tech-to-counter-india-analysts/
1210814251	20231120	202311	2023	2023.8767	JUD	PROSECUTOR						JUD													1	120	120	12	3	-4.0	6	1	6	-3.18559556786703	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20241119171500	https://www.cbsnews.com/news/matt-gaetz-depositions-leak-investigations/
1210814252	20231120	202311	2023	2023.8767	PAK	PAKISTANI	PAK								CHN	CHINA	CHN								1	072	072	07	2	8.3	2	1	2	1.03896103896104	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20241119171500	https://idrw.org/pakistan-may-look-to-china-for-hypersonic-missile-tech-to-counter-india-analysts/
1210814253	20231120	202311	2023	2023.8767	PAKMED	PAKISTAN	PAK					MED			PAK	PAKISTAN	PAK								1	072	072	07	2	8.3	1	1	1	1.03896103896104	1	Pakistan	PK	PK		30	70	PK	1	China	CH	CH		35	105	CH	1	Pakistan	PK	PK		30	70	PK	20241119171500	https://idrw.org/pakistan-may-look-to-china-for-hypersonic-missile-tech-to-counter-india-analysts/
1210814254	20231120	202311	2023	2023.8767	PAKMED	PAKISTANI	PAK					MED			PAK	PAKISTAN	PAK								1	072	072	07	2	8.3	4	1	4	1.03896103896104	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20241119171500	https://idrw.org/pakistan-may-look-to-china-for-hypersonic-missile-tech-to-counter-india-analysts/
1210814255	20231120	202311	2023	2023.8767	REF	REFUGEE						REF			SDN	SUDANESE	SDN								0	040	040	04	1	1.0	8	1	8	-0.62111801242236	4	Kadugli, Janub Kurdufan, Sudan	SU	SU50	37149	11.0167	29.7167	-8137	4	Kadugli, Janub Kurdufan, Sudan	SU	SU50	37149	11.0167	29.7167	-8137	4	Kadugli, Janub Kurdufan, Sudan	SU	SU50	37149	11.0167	29.7167	-8137	20241119171500	https://www.dabangasudan.org/en/all-news/article/us-envoy-perriello-on-sudan-humanitarian-crisis-theres-much-much-work-to-be-done
1210814256	20231120	202311	2023	2023.8767	REF	REFUGEE						REF			SDN	SUDANESE	SDN								0	040	040	04	1	1.0	2	1	2	-0.62111801242236	4	Dabanga, Shamal Darfur, Sudan	SU	SU55	37080	13.3267	24.8534	11081854	4	Dabanga, Shamal Darfur, Sudan	SU	SU55	37080	13.3267	24.8534	11081854	4	Dabanga, Shamal Darfur, Sudan	SU	SU55	37080	13.3267	24.8534	11081854	20241119171500	https://www.dabangasudan.org/en/all-news/article/us-envoy-perriello-on-sudan-humanitarian-crisis-theres-much-much-work-to-be-done
1210814257	20231120	202311	2023	2023.8767	SDN	SUDANESE	SDN								REF	REFUGEE						REF			0	040	040	04	1	1.0	8	1	8	-0.62111801242236	4	Kadugli, Janub Kurdufan, Sudan	SU	SU50	37149	11.0167	29.7167	-8137	4	Kadugli, Janub Kurdufan, Sudan	SU	SU50	37149	11.0167	29.7167	-8137	4	Kadugli, Janub Kurdufan, Sudan	SU	SU50	37149	11.0167	29.7167	-8137	20241119171500	https://www.dabangasudan.org/en/all-news/article/us-envoy-perriello-on-sudan-humanitarian-crisis-theres-much-much-work-to-be-done
1210814258	20231120	202311	2023	2023.8767	SDN	SUDANESE	SDN								REF	REFUGEE						REF			0	040	040	04	1	1.0	2	1	2	-0.62111801242236	4	Dabanga, Shamal Darfur, Sudan	SU	SU55	37080	13.3267	24.8534	11081854	4	Dabanga, Shamal Darfur, Sudan	SU	SU55	37080	13.3267	24.8534	11081854	4	Dabanga, Shamal Darfur, Sudan	SU	SU55	37080	13.3267	24.8534	11081854	20241119171500	https://www.dabangasudan.org/en/all-news/article/us-envoy-perriello-on-sudan-humanitarian-crisis-theres-much-much-work-to-be-done
1210814259	20231120	202311	2023	2023.8767	USA	UNITED STATES	USA																		0	173	173	17	4	-5.0	4	1	4	-0.52160953800298	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								3	Springfield, Illinois, United States	US	USIL	IL167	39.8017	-89.6437	426595	20241119171500	https://www.wvik.org/illinois/2024-11-19/madigan-jury-sees-magic-lobbyist-list-seized-from-co-defendant-during-fbi-search
1210814260	20241020	202410	2024	2024.7945	BGD	BANGLADESH	BGD																		1	043	043	04	1	2.8	6	1	6	-0.28169014084507	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20241119171500	https://www.thedailystar.net/news/bangladesh/diplomacy/news/dhaka-host-high-level-bangladesh-india-summit-next-month-3756726
1210814261	20241020	202410	2024	2024.7945	BGD	BANGLADESH	BGD								GOV	GOVERNMENT						GOV			1	046	046	04	1	7.0	4	1	4	-0.28169014084507	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20241119171500	https://www.thedailystar.net/news/bangladesh/diplomacy/news/dhaka-host-high-level-bangladesh-india-summit-next-month-3756726
1210814262	20241020	202410	2024	2024.7945	BGD	DHAKA	BGD								IND	NEW DELHI	IND								1	040	040	04	1	1.0	6	1	6	-0.28169014084507	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20241119171500	https://www.thedailystar.net/news/bangladesh/diplomacy/news/dhaka-host-high-level-bangladesh-india-summit-next-month-3756726
1210814263	20241020	202410	2024	2024.7945	BGD	DHAKA	BGD								IND	NEW DELHI	IND								1	046	046	04	1	7.0	6	1	6	-0.28169014084507	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20241119171500	https://www.thedailystar.net/news/bangladesh/diplomacy/news/dhaka-host-high-level-bangladesh-india-summit-next-month-3756726
1210814264	20241020	202410	2024	2024.7945	CHN	CHINA	CHN								CHNGOV	XI JINPING	CHN					GOV			0	040	040	04	1	1.0	1	1	1	-1.60771704180064	1	China	CH	CH		35	105	CH	1	Russia	RS	RS		60	100	RS	1	China	CH	CH		35	105	CH	20241119171500	https://www.financialexpress.com/business/airlines-aviation-india-china-direct-flights-jaishankar-wang-yi-discuss-resumption-of-flights-3669501/
1210814265	20241020	202410	2024	2024.7945	CHN	CHINA	CHN								GOV	PRIME MINISTER						GOV			0	040	040	04	1	1.0	1	1	1	-1.60771704180064	1	China	CH	CH		35	105	CH	1	Russia	RS	RS		60	100	RS	1	China	CH	CH		35	105	CH	20241119171500	https://www.financialexpress.com/business/airlines-aviation-india-china-direct-flights-jaishankar-wang-yi-discuss-resumption-of-flights-3669501/
1210814266	20241020	202410	2024	2024.7945	CHNGOV	XI JINPING	CHN					GOV			CHN	CHINA	CHN								0	040	040	04	1	1.0	1	1	1	-1.60771704180064	1	Russia	RS	RS		60	100	RS	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20241119171500	https://www.financialexpress.com/business/airlines-aviation-india-china-direct-flights-jaishankar-wang-yi-discuss-resumption-of-flights-3669501/
1210814267	20241020	202410	2024	2024.7945	CHNGOV	XI JINPING	CHN					GOV			GOV	PRIME MINISTER						GOV			0	040	040	04	1	1.0	3	1	3	-1.60771704180064	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	4	Thiruvananthapuram, Kerala, India	IN	IN13	17709	8.50694	76.9569	-2113457	20241119171500	https://www.financialexpress.com/business/airlines-aviation-india-china-direct-flights-jaishankar-wang-yi-discuss-resumption-of-flights-3669501/
1210814268	20241020	202410	2024	2024.7945	CHNGOV	XI JINPING	CHN					GOV			RUS	KAZAN	RUS								0	050	050	05	1	3.5	3	1	3	-1.60771704180064	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20241119171500	https://www.financialexpress.com/business/airlines-aviation-india-china-direct-flights-jaishankar-wang-yi-discuss-resumption-of-flights-3669501/
1210814269	20241020	202410	2024	2024.7945	COP	POLICE COMMISSIONER						COP													1	114	114	11	3	-2.0	2	1	2	-5.4380664652568	4	Cholavaram, Tamil Nadu, India	IN	IN25	70251	13.2381	80.1606	-2093514	0								4	Cholavaram, Tamil Nadu, India	IN	IN25	70251	13.2381	80.1606	-2093514	20241119171500	https://www.thehindu.com/news/cities/chennai/gang-defrauds-chennai-businessman-of-732-crore-on-the-pretext-of-arranging-2000-crore-investment-from-russia/article68886783.ece
1210814270	20241020	202410	2024	2024.7945	COP	POLICE COMMISSIONER						COP													1	114	114	11	3	-2.0	8	1	8	-5.4380664652568	1	Russia	RS	RS		60	100	RS	0								1	Russia	RS	RS		60	100	RS	20241119171500	https://www.thehindu.com/news/cities/chennai/gang-defrauds-chennai-businessman-of-732-crore-on-the-pretext-of-arranging-2000-crore-investment-from-russia/article68886783.ece
1210814271	20241020	202410	2024	2024.7945	GOV	ATTORNEY GENERAL						GOV													0	084	084	08	2	7.0	6	1	6	0.44910179640719	3	Willow Springs, Illinois, United States	US	USIL	IL031	41.7409	-87.8603	421269	0								3	Willow Springs, Illinois, United States	US	USIL		41.7409	-87.8603	421269	20241119171500	https://patch.com/illinois/lagrange/lths-officials-review-closed-door-recordings
1210814272	20241020	202410	2024	2024.7945	GOV	ATTORNEY GENERAL						GOV													0	084	084	08	2	7.0	4	1	4	0.44910179640719	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20241119171500	https://patch.com/illinois/lagrange/lths-officials-review-closed-door-recordings
1210814273	20241020	202410	2024	2024.7945	GOV	GOVERNMENT						GOV			BGD	BANGLADESH	BGD								1	046	046	04	1	7.0	4	1	4	-0.28169014084507	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20241119171500	https://www.thedailystar.net/news/bangladesh/diplomacy/news/dhaka-host-high-level-bangladesh-india-summit-next-month-3756726
1210814274	20241020	202410	2024	2024.7945	GOV	PRIME MINISTER						GOV			CHN	CHINA	CHN								0	040	040	04	1	1.0	1	1	1	-1.60771704180064	1	Russia	RS	RS		60	100	RS	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20241119171500	https://www.financialexpress.com/business/airlines-aviation-india-china-direct-flights-jaishankar-wang-yi-discuss-resumption-of-flights-3669501/
1210814275	20241020	202410	2024	2024.7945	GOV	PRIME MINISTER						GOV			CHNGOV	XI JINPING	CHN					GOV			0	040	040	04	1	1.0	3	1	3	-1.60771704180064	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	4	Thiruvananthapuram, Kerala, India	IN	IN13	17709	8.50694	76.9569	-2113457	20241119171500	https://www.financialexpress.com/business/airlines-aviation-india-china-direct-flights-jaishankar-wang-yi-discuss-resumption-of-flights-3669501/
1210814276	20241020	202410	2024	2024.7945	GOV	PRIME MINISTER						GOV			RUS	KAZAN	RUS								0	050	050	05	1	3.5	3	1	3	-1.60771704180064	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20241119171500	https://www.financialexpress.com/business/airlines-aviation-india-china-direct-flights-jaishankar-wang-yi-discuss-resumption-of-flights-3669501/
1210814277	20241020	202410	2024	2024.7945	IND	NEW DELHI	IND								BGD	DHAKA	BGD								1	040	040	04	1	1.0	4	1	4	-0.28169014084507	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20241119171500	https://www.thedailystar.net/news/bangladesh/diplomacy/news/dhaka-host-high-level-bangladesh-india-summit-next-month-3756726
1210814278	20241020	202410	2024	2024.7945	IND	NEW DELHI	IND								BGD	DHAKA	BGD								1	040	040	04	1	1.0	2	1	2	-0.28169014084507	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20241119171500	https://www.thedailystar.net/news/bangladesh/diplomacy/news/dhaka-host-high-level-bangladesh-india-summit-next-month-3756726
1210814279	20241020	202410	2024	2024.7945	IND	NEW DELHI	IND								BGD	DHAKA	BGD								1	046	046	04	1	7.0	6	1	6	-0.28169014084507	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20241119171500	https://www.thedailystar.net/news/bangladesh/diplomacy/news/dhaka-host-high-level-bangladesh-india-summit-next-month-3756726
1210814280	20241020	202410	2024	2024.7945	JUD	SUPREME COURT						JUD			IND	DELHI	IND								0	081	081	08	2	5.0	1	1	1	1.48957298907646	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20241119171500	https://aninews.in/news/national/politics/they-have-no-agenda-beyond-removing-me-arvind-kejriwal-attacks-bjp20241119222847/
1210814281	20241020	202410	2024	2024.7945	JUD	SUPREME COURT						JUD			IND	DELHI	IND								0	081	081	08	2	5.0	2	1	2	1.48957298907646	4	Tihar, Uttar Pradesh, India	IN	IN36	17917	26.3521	79.2158	10454667	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Tihar, Uttar Pradesh, India	IN	IN36	17917	26.3521	79.2158	10454667	20241119171500	https://aninews.in/news/national/politics/they-have-no-agenda-beyond-removing-me-arvind-kejriwal-attacks-bjp20241119222847/
1210814282	20241020	202410	2024	2024.7945	RUSGOV	RUSSIA	RUS					GOV			RUS	KAZAN	RUS								0	050	050	05	1	3.5	1	1	1	-1.60771704180064	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20241119171500	https://www.financialexpress.com/business/airlines-aviation-india-china-direct-flights-jaishankar-wang-yi-discuss-resumption-of-flights-3669501/
1210814283	20241112	202411	2024	2024.8548											BUDMAH223	SOTO				BUD					1	040	040	04	1	1.0	6	1	6	0.50761421319797	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20241119171500	https://bleacherreport.com/articles/10143960-juan-soto-rumors-yankees-meeting-went-very-well-amid-dodgers-red-sox-more-buzz
1210814284	20241112	202411	2024	2024.8548	AUSGOV	AUSTRALIA	AUS					GOV			AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	1	1	1	7.20858895705522	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20241119171500	https://patch.com/connecticut/vernon/aussies-bestow-high-honor-upon-courtney
1210814285	20241112	202411	2024	2024.8548	AUSGOV	AUSTRALIA	AUS					GOV			AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	3	1	3	7.20858895705522	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20241119171500	https://patch.com/connecticut/vernon/aussies-bestow-high-honor-upon-courtney
1210814286	20241112	202411	2024	2024.8548	AUSGOV	AUSTRALIA	AUS					GOV			AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	1	1	1	7.20858895705522	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20241119171500	https://patch.com/connecticut/vernon/aussies-bestow-high-honor-upon-courtney
1210814287	20241112	202411	2024	2024.8548	BUDMAH223	SOTO				BUD															1	040	040	04	1	1.0	6	1	6	0.50761421319797	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20241119171500	https://bleacherreport.com/articles/10143960-juan-soto-rumors-yankees-meeting-went-very-well-amid-dodgers-red-sox-more-buzz
1210814288	20241112	202411	2024	2024.8548	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	0.50761421319797	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20241119171500	https://bleacherreport.com/articles/10143960-juan-soto-rumors-yankees-meeting-went-very-well-amid-dodgers-red-sox-more-buzz
1210814289	20241112	202411	2024	2024.8548	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	0.50761421319797	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20241119171500	https://bleacherreport.com/articles/10143960-juan-soto-rumors-yankees-meeting-went-very-well-amid-dodgers-red-sox-more-buzz
1210814290	20241112	202411	2024	2024.8548	IGOUNOIAE	IAEA		UNO				IGO			IRN	IRAN	IRN								0	130	130	13	3	-4.4	16	2	16	-1.76508701680727	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Isfahan, Esfahan, Iran	IR	IR28	40941	32.6597	51.6714	6013426	4	Isfahan, Esfahan, Iran	IR	IR28	40941	32.6597	51.6714	6013426	20241119171500	https://www.2news.com/news/national/iran-defies-international-pressure-increasing-its-stockpile-of-near-weapons-grade-uranium-un-says/article_59bce6e7-8de4-5dd8-9970-894c10474155.html
1210814291	20241112	202411	2024	2024.8548	USA	UNITED STATES	USA																		0	015	015	01	1	0.0	2	1	2	-2.71149674620391	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	20241119171500	https://marylandreporter.com/2024/11/19/state-roundup-biden-includes-new-key-bridge-in-100-billion-ask-for-emergency-funding-senate-pres-ferguson-says-with-large-budget-gap-everything-is-on-the-table/
1210814292	20241112	202411	2024	2024.8548	USA	UNITED STATES	USA																		0	015	015	01	1	0.0	4	1	4	-2.71149674620391	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	0								3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	20241119171500	https://marylandreporter.com/2024/11/19/state-roundup-biden-includes-new-key-bridge-in-100-billion-ask-for-emergency-funding-senate-pres-ferguson-says-with-large-budget-gap-everything-is-on-the-table/
1210814293	20241112	202411	2024	2024.8548	USA	UNITED STATES	USA								AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	1	1	1	7.20858895705522	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20241119171500	https://patch.com/connecticut/vernon/aussies-bestow-high-honor-upon-courtney
1210814294	20241112	202411	2024	2024.8548	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	040	040	04	1	1.0	2	1	2	0.50761421319797	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20241119171500	https://bleacherreport.com/articles/10143960-juan-soto-rumors-yankees-meeting-went-very-well-amid-dodgers-red-sox-more-buzz
1210814295	20241112	202411	2024	2024.8548	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	040	040	04	1	1.0	2	1	2	0.50761421319797	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20241119171500	https://bleacherreport.com/articles/10143960-juan-soto-rumors-yankees-meeting-went-very-well-amid-dodgers-red-sox-more-buzz
1210814296	20241112	202411	2024	2024.8548	USA	UNITED STATES	USA								USAMED	THE ASSOCIATED PRESS	USA					MED			1	080	080	08	2	5.0	4	1	4	-1.77935943060498	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20241119171500	https://www.washingtonexaminer.com/news/house/3234374/hakeem-jeffries-wins-reelection-democrats-minority-leader-house/
1210814297	20241118	202411	2024	2024.8712											BUS	COMPANY						BUS			1	043	043	04	1	2.8	10	1	10	-1.45631067961165	0								4	Tera, Okinawa, Japan	JA	JA47	35768	26.1847	127.722	-245895	4	Tera, Okinawa, Japan	JA	JA47	35768	26.1847	127.722	-245895	20241119171500	https://www.nintendolife.com/news/2024/11/new-limited-time-pokemon-scarlet-and-violet-distribution-is-now-available
1210814298	20241118	202411	2024	2024.8712											SDN	SUDAN	SDN								0	043	043	04	1	2.8	10	1	10	-0.62111801242236	0								4	Dabanga, Shamal Darfur, Sudan	SU	SU55	37080	13.3267	24.8534	11081854	4	Dabanga, Shamal Darfur, Sudan	SU	SU55	37080	13.3267	24.8534	11081854	20241119171500	https://www.dabangasudan.org/en/all-news/article/us-envoy-perriello-on-sudan-humanitarian-crisis-theres-much-much-work-to-be-done
1210814299	20241118	202411	2024	2024.8712	AFR	AFRICA	AFR								ARE	DUBAI	ARE								1	045	045	04	1	5.0	6	1	6	-0.17793594306049	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20241119171500	https://www.graphic.com.gh/news/general-news/ghana-news-sign-onto-africa-responsible-mineral-sourcing-initiative-mineral-rich-african-countries-urged.html
1210814300	20241118	202411	2024	2024.8712	AFR	AFRICA	AFR								GHA	GHANA	GHA								1	045	045	04	1	5.0	4	1	4	-0.17793594306049	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20241119171500	https://www.graphic.com.gh/news/general-news/ghana-news-sign-onto-africa-responsible-mineral-sourcing-initiative-mineral-rich-african-countries-urged.html
1210814301	20241118	202411	2024	2024.8712	BUS	COMPANY						BUS													1	042	042	04	1	1.9	10	1	10	-1.45631067961165	4	Tera, Okinawa, Japan	JA	JA47	35768	26.1847	127.722	-245895	0								4	Tera, Okinawa, Japan	JA	JA47	35768	26.1847	127.722	-245895	20241119171500	https://www.nintendolife.com/news/2024/11/new-limited-time-pokemon-scarlet-and-violet-distribution-is-now-available
1210814302	20241118	202411	2024	2024.8712	SDN	SUDAN	SDN																		0	042	042	04	1	1.9	6	1	6	-0.62111801242236	4	Dabanga, Shamal Darfur, Sudan	SU	SU55	37080	13.3267	24.8534	11081854	0								4	Dabanga, Shamal Darfur, Sudan	SU	SU55	37080	13.3267	24.8534	11081854	20241119171500	https://www.dabangasudan.org/en/all-news/article/us-envoy-perriello-on-sudan-humanitarian-crisis-theres-much-much-work-to-be-done
1210814303	20241118	202411	2024	2024.8712	SDN	SUDAN	SDN																		0	042	042	04	1	1.9	4	1	4	-0.62111801242236	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								4	Dabanga, Shamal Darfur, Sudan	SU	SU55	37080	13.3267	24.8534	11081854	20241119171500	https://www.dabangasudan.org/en/all-news/article/us-envoy-perriello-on-sudan-humanitarian-crisis-theres-much-much-work-to-be-done
1210814304	20241119	202411	2024	2024.8740											AFR	AFRICA	AFR								0	190	190	19	4	-10.0	1	1	1	-0.94299185597942	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20241119171500	https://www.irishnews.com/entertainment/irelands-olympic-struggle-for-recognition-on-the-world-stage-GYPSGQKSKFFEZNW3UHQ4VCUZ6E/
1210814305	20241119	202411	2024	2024.8740											AFR	AFRICA	AFR								0	190	190	19	4	-10.0	1	1	1	-0.94299185597942	0								1	Jamaica	JM	JM		18.25	-77.5	JM	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20241119171500	https://www.irishnews.com/entertainment/irelands-olympic-struggle-for-recognition-on-the-world-stage-GYPSGQKSKFFEZNW3UHQ4VCUZ6E/
