GlobalEventsID	Day	MonthYear	Year	FractionDate	Actor1Code	Actor1Name	Actor1CountryCode	Actor1KnownGroupCode	Actor1EthnicCode	Actor1Religion1Code	Actor1Religion2Code	Actor1Type1Code	Actor1Type2Code	Actor1Type3Code	Actor2Code	Actor2Name	Actor2CountryCode	Actor2KnownGroupCode	Actor2EthnicCode	Actor2Religion1Code	Actor2Religion2Code	Actor2Type1Code	Actor2Type2Code	Actor2Type3Code	isRootEvent	EventCode	EventBaseCode	EventRootCode	QuadClass	Goldstien	NumMentions	NumSources	NumArticles	AvgTone	Actor1GeoType	Actor1Geo_Fullname	Actor1Geo_CountryCode	Actor1GeoADM1Code	Actor1Geo_ADM2Code	Actor1Geo_Lat	Actor1Geo_Long	Actor1GeoFeatureID	Actor2GeoType	Actor2Geo_Fullname	Actor2Geo_CountryCode	Actor2GeoADM1Code	Actor2Geo_ADM2Code	Actor2Geo_Lat	Actor2Geo_Long	Actor2GeoFeatureID	ActionGeoType	ActionGeo_Fullname	ActionGeo_CountryCode	ActionGeoADM1Code	ActionGeo_ADM2Code	ActionGeo_Lat	ActionGeo_Long	ActionGeoFeatureID	DateAdded	SourceURL
1175970118	20230516	202305	2023	2023.3726	COP	PRISON						COP													1	190	190	19	4	-10.0	4	1	4	-12.2302158273382	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	0								3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20240515224500	https://www.nydailynews.com/2024/05/15/colorado-rock-throwing-teenager-pleads-guilty-prison-sentences/
1175970119	20230516	202305	2023	2023.3726	COP	PRISON						COP													1	190	190	19	4	-10.0	6	1	6	-12.2302158273382	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20240515224500	https://www.nydailynews.com/2024/05/15/colorado-rock-throwing-teenager-pleads-guilty-prison-sentences/
1175970120	20230516	202305	2023	2023.3726	COP	PRISON						COP			BUS	BUSINESS						BUS			1	173	173	17	4	-5.0	6	1	6	-1.66204986149584	4	Chisinau, Chisinau, Moldova	MD	MD57	41179	47.0056	28.8575	-2276223	4	Chisinau, Chisinau, Moldova	MD	MD57	41179	47.0056	28.8575	-2276223	4	Chisinau, Chisinau, Moldova	MD	MD57	41179	47.0056	28.8575	-2276223	20240515224500	https://www.marketscreener.com/news/latest/Moldova-s-justice-ministry-seeks-temporary-ban-on-pro-Russian-party-s-activities-46735781/
1175970121	20230516	202305	2023	2023.3726	GOV	CHIEF EXECUTIVE						GOV													0	010	010	01	1	0.0	2	1	2	0.21978021978022	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20240515224500	https://finance.yahoo.com/news/firms-leaving-uk-not-crisis-220402993.html
1175970122	20230516	202305	2023	2023.3726	GOV	CHIEF EXECUTIVE						GOV													0	043	043	04	1	2.8	2	1	2	0.21978021978022	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20240515224500	https://finance.yahoo.com/news/firms-leaving-uk-not-crisis-220402993.html
1175970123	20230516	202305	2023	2023.3726	MDA	MOLDOVAN	MDA								BUS	BUSINESS						BUS			1	173	173	17	4	-5.0	6	1	6	-1.66204986149584	4	Chisinau, Chisinau, Moldova	MD	MD57	41179	47.0056	28.8575	-2276223	4	Chisinau, Chisinau, Moldova	MD	MD57	41179	47.0056	28.8575	-2276223	4	Chisinau, Chisinau, Moldova	MD	MD57	41179	47.0056	28.8575	-2276223	20240515224500	https://www.marketscreener.com/news/latest/Moldova-s-justice-ministry-seeks-temporary-ban-on-pro-Russian-party-s-activities-46735781/
1175970124	20230516	202305	2023	2023.3726	MDA	MOLDOVAN	MDA								MDAGOV	MOLDOVA	MDA					GOV			0	1722	172	17	4	-5.0	4	1	4	-1.66204986149584	4	Chisinau, Chisinau, Moldova	MD	MD57	41179	47.0056	28.8575	-2276223	4	Chisinau, Chisinau, Moldova	MD	MD57	41179	47.0056	28.8575	-2276223	4	Chisinau, Chisinau, Moldova	MD	MD57	41179	47.0056	28.8575	-2276223	20240515224500	https://www.marketscreener.com/news/latest/Moldova-s-justice-ministry-seeks-temporary-ban-on-pro-Russian-party-s-activities-46735781/
1175970125	20230516	202305	2023	2023.3726	USA	ILLINOIS	USA								ARGBUS	ARGENTINA	ARG					BUS			1	013	013	01	1	0.4	7	1	7	-3.55486862442041	3	Naperville, Illinois, United States	US	USIL	IL043	41.7859	-88.1473	421954	1	Argentina	AR	AR		-34	-64	AR	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20240515224500	https://www.marketscreener.com/news/latest/Rising-US-soybean-crush-set-to-face-off-with-Argentine-supplies-into-2025-Braun-46739209/
1175970126	20230516	202305	2023	2023.3726	USA	ILLINOIS	USA								ARGBUS	ARGENTINA	ARG					BUS			1	013	013	01	1	0.4	3	1	3	-3.55486862442041	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	1	Argentina	AR	AR		-34	-64	AR	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20240515224500	https://www.marketscreener.com/news/latest/Rising-US-soybean-crush-set-to-face-off-with-Argentine-supplies-into-2025-Braun-46739209/
1175970127	20230516	202305	2023	2023.3726	USA	ILLINOIS	USA								ARGBUS	ARGENTINA	ARG					BUS			1	061	061	06	2	6.4	10	1	10	-3.55486862442041	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20240515224500	https://www.marketscreener.com/news/latest/Rising-US-soybean-crush-set-to-face-off-with-Argentine-supplies-into-2025-Braun-46739209/
1175970128	20230516	202305	2023	2023.3726	USA	THE US	USA								BUS	BANK						BUS			0	163	163	16	4	-8.0	3	1	3	-1.77165354330708	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20240515224500	https://www.scmp.com/news/china/diplomacy/article/3262780/no-limits-why-vladimir-putins-latest-visit-will-test-china-russia-ties
1175970129	20230516	202305	2023	2023.3726	USA	WASHINGTON	USA								MIL	MILITARY						MIL			0	180	180	18	4	-9.0	2	1	2	-5.3343949044586	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20240515224500	https://www.record-eagle.com/ap/national/ap-news-summary-at-6-16-p-m-edt/article_90c1ebf5-ee15-5db7-8f82-be0beb274b48.html
1175970130	20230516	202305	2023	2023.3726	USA	WASHINGTON	USA								MIL	MILITARY						MIL			0	180	180	18	4	-9.0	8	1	8	-5.3343949044586	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20240515224500	https://www.record-eagle.com/ap/national/ap-news-summary-at-6-16-p-m-edt/article_90c1ebf5-ee15-5db7-8f82-be0beb274b48.html
1175970131	20230516	202305	2023	2023.3726	USAGOV	UNITED STATES	USA					GOV													0	043	043	04	1	2.8	2	1	2	0.21978021978022	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20240515224500	https://finance.yahoo.com/news/firms-leaving-uk-not-crisis-220402993.html
1175970132	20240415	202404	2024	2024.2877	LEG	LEGISLATURE						LEG			JUD	JUDGE						JUD			0	120	120	12	3	-4.0	3	1	3	-0.54347826086957	3	Baton Rouge, Louisiana, United States	US	USLA	LA033	30.4507	-91.1545	1629914	3	Baton Rouge, Louisiana, United States	US	USLA		30.4507	-91.1545	1629914	3	Baton Rouge, Louisiana, United States	US	USLA		30.4507	-91.1545	1629914	20240515224500	https://www.theadvocate.com/baton_rouge/news/us-supreme-court-to-hear-la-congressional-redistricting/article_8b67dc4a-815b-5da9-9bdf-aca1bf53480c.html
1175970133	20240415	202404	2024	2024.2877	LEG	LEGISLATURE						LEG			JUD	JUDGE						JUD			0	120	120	12	3	-4.0	1	1	1	-0.54347826086957	3	Baton Rouge, Louisiana, United States	US	USLA	LA033	30.4507	-91.1545	1629914	3	Lafayette, Louisiana, United States	US	USLA	LA055	30.2241	-92.0198	1629965	3	Baton Rouge, Louisiana, United States	US	USLA		30.4507	-91.1545	1629914	20240515224500	https://www.theadvocate.com/baton_rouge/news/us-supreme-court-to-hear-la-congressional-redistricting/article_8b67dc4a-815b-5da9-9bdf-aca1bf53480c.html
1175970134	20240415	202404	2024	2024.2877	LEG	LEGISLATURE						LEG			JUD	JUDGE						JUD			0	120	120	12	3	-4.0	1	1	1	-0.54347826086957	3	Baton Rouge, Louisiana, United States	US	USLA	LA033	30.4507	-91.1545	1629914	3	Lafayette, Louisiana, United States	US	USLA	LA055	30.2241	-92.0198	1629965	3	Lafayette, Louisiana, United States	US	USLA	LA055	30.2241	-92.0198	1629965	20240515224500	https://www.theadvocate.com/baton_rouge/news/us-supreme-court-to-hear-la-congressional-redistricting/article_8b67dc4a-815b-5da9-9bdf-aca1bf53480c.html
1175970135	20240415	202404	2024	2024.2877	MNCUSAMEDLAB	GOOGLE	USA					MNC	MED	LAB	BUS	COMPANY						BUS			1	190	190	19	4	-10.0	4	1	4	-3.93700787401575	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20240515224500	https://www.triplepundit.com/story/2024/employee-student-protests-palestine/801371
1175970136	20240415	202404	2024	2024.2877	MNCUSAMEDLAB	GOOGLE	USA					MNC	MED	LAB	BUS	COMPANY						BUS			1	190	190	19	4	-10.0	6	1	6	-3.93700787401575	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20240515224500	https://www.triplepundit.com/story/2024/employee-student-protests-palestine/801371
1175970137	20240415	202404	2024	2024.2877	USA	UNITED STATES	USA																		0	016	016	01	1	-2.0	4	1	4	-12.825278810409	3	Jefferson County, Colorado, United States	US	USCO	CO059	39.6333	-105.267	198145	0								3	Jefferson County, Colorado, United States	US	USCO		39.6333	-105.267	198145	20240515224500	https://www.cbsnews.com/news/second-3-suspects-colorado-rock-throwing-death-pleads-guilty/
1175970138	20240508	202405	2024	2024.3507											USA	UNITED STATES	USA								1	040	040	04	1	1.0	4	2	4	-0.12578616352201	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	East Hampton, New York, United States	US	USNY		40.9634	-72.1848	949093	20240515224500	https://www.cochranetimespost.ca:443/entertainment/celebrity/howard-stern-shrugs-off-jerry-seinfelds-comedy-chops-slam-this-is-embarrassing/wcm/6e527d55-7536-48f9-8ee3-15f356634586
1175970139	20240508	202405	2024	2024.3507	EDU	SCHOOL						EDU													1	110	110	11	3	-2.0	6	1	6	-1.78041543026706	1	Ireland	EI	EI		53	-8	EI	0								1	Ireland	EI	EI		53	-8	EI	20240515224500	https://www.irishnews.com/news/northern-ireland/catholic-church-child-abuse-joke-made-in-dup-whatsapp-group-HIGWVBFKYZFSNMTI5IP3ETXD3E/
1175970140	20240508	202405	2024	2024.3507	IRL	IRELAND	IRL																		1	036	036	03	1	4.0	2	1	2	-3.84615384615384	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20240515224500	https://www.heraldscotland.com/news/12032547.three-held-after-fire-at-house/
1175970141	20240508	202405	2024	2024.3507	IRL	IRELAND	IRL								EDU	SCHOOL						EDU			1	110	110	11	3	-2.0	4	1	4	-1.78041543026706	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20240515224500	https://www.irishnews.com/news/northern-ireland/catholic-church-child-abuse-joke-made-in-dup-whatsapp-group-HIGWVBFKYZFSNMTI5IP3ETXD3E/
1175970142	20240508	202405	2024	2024.3507	IRL	IRELAND	IRL								GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	2	1	2	-3.84615384615384	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20240515224500	https://www.heraldscotland.com/news/12032547.three-held-after-fire-at-house/
1175970143	20240508	202405	2024	2024.3507	USA	UNITED STATES	USA																		0	015	015	01	1	0.0	1	1	1	-12.825278810409	3	Jefferson County, Colorado, United States	US	USCO	CO059	39.6333	-105.267	198145	0								3	Jefferson County, Colorado, United States	US	USCO		39.6333	-105.267	198145	20240515224500	https://www.cbsnews.com/news/second-3-suspects-colorado-rock-throwing-death-pleads-guilty/
1175970144	20240508	202405	2024	2024.3507	USA	UNITED STATES	USA																		1	015	015	01	1	0.0	4	1	4	-12.2302158273382	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	0								3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20240515224500	https://www.nydailynews.com/2024/05/15/colorado-rock-throwing-teenager-pleads-guilty-prison-sentences/
1175970145	20240508	202405	2024	2024.3507	USA	UNITED STATES	USA																		1	040	040	04	1	1.0	4	2	4	-0.12578616352201	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								3	East Hampton, New York, United States	US	USNY		40.9634	-72.1848	949093	20240515224500	https://www.cochranetimespost.ca:443/entertainment/celebrity/howard-stern-shrugs-off-jerry-seinfelds-comedy-chops-slam-this-is-embarrassing/wcm/6e527d55-7536-48f9-8ee3-15f356634586
1175970146	20240508	202405	2024	2024.3507	USA	UNITED STATES	USA																		0	173	173	17	4	-5.0	1	1	1	-12.825278810409	3	Jefferson County, Colorado, United States	US	USCO	CO059	39.6333	-105.267	198145	0								3	Jefferson County, Colorado, United States	US	USCO		39.6333	-105.267	198145	20240515224500	https://www.cbsnews.com/news/second-3-suspects-colorado-rock-throwing-death-pleads-guilty/
1175970147	20240508	202405	2024	2024.3507	USA	UNITED STATES	USA																		0	180	180	18	4	-9.0	1	1	1	-12.825278810409	3	Jefferson County, Colorado, United States	US	USCO	CO059	39.6333	-105.267	198145	0								3	Jefferson County, Colorado, United States	US	USCO		39.6333	-105.267	198145	20240515224500	https://www.cbsnews.com/news/second-3-suspects-colorado-rock-throwing-death-pleads-guilty/
1175970148	20240514	202405	2024	2024.3671	CRM	BURGLAR						CRM			COP	POLICE						COP			1	180	180	18	4	-9.0	1	1	1	-3.84615384615384	5	Nottinghamshire, Nottinghamshire, United Kingdom	UK	UKJ9	40126	53.1667	-1	-2604470	5	Nottinghamshire, Nottinghamshire, United Kingdom	UK	UKJ9	40126	53.1667	-1	-2604470	5	Nottinghamshire, Nottinghamshire, United Kingdom	UK	UKJ9	40126	53.1667	-1	-2604470	20240515224500	https://www.heraldscotland.com/news/12032547.three-held-after-fire-at-house/
1175970149	20240514	202405	2024	2024.3671	CRM	BURGLAR						CRM			GBR	UNITED KINGDOM	GBR								1	180	180	18	4	-9.0	6	1	6	-3.84615384615384	5	Nottinghamshire, Nottinghamshire, United Kingdom	UK	UKJ9	40126	53.1667	-1	-2604470	5	Nottinghamshire, Nottinghamshire, United Kingdom	UK	UKJ9	40126	53.1667	-1	-2604470	5	Nottinghamshire, Nottinghamshire, United Kingdom	UK	UKJ9	40126	53.1667	-1	-2604470	20240515224500	https://www.heraldscotland.com/news/12032547.three-held-after-fire-at-house/
1175970150	20240514	202405	2024	2024.3671	GBR	BRITAIN	GBR																		1	190	190	19	4	-10.0	2	1	2	-3.84615384615384	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20240515224500	https://www.heraldscotland.com/news/12032547.three-held-after-fire-at-house/
1175970151	20240514	202405	2024	2024.3671	GBR	BRITAIN	GBR																		1	190	190	19	4	-10.0	4	1	4	-3.84615384615384	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	0								4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	20240515224500	https://www.heraldscotland.com/news/12032547.three-held-after-fire-at-house/
1175970152	20240515	202405	2024	2024.3699											AFR	AFRICA	AFR								0	061	061	06	2	6.4	5	1	5	2.17391304347826	0								4	Kamativi Mine, Matabeleland North, Zimbabwe	ZI	ZI06	40197	-18.3156	27.0573	-2313210	4	Kamativi Mine, Matabeleland North, Zimbabwe	ZI	ZI06	40197	-18.3156	27.0573	-2313210	20240515224500	https://www.herald.co.zw/presidents-engagement-re-engagement-efforts-a-success-story-for-zimbabwe/
1175970153	20240515	202405	2024	2024.3699											AUS	AUSTRALIA	AUS								1	020	020	02	1	3.0	8	1	8	1.953125	0								4	Muswellbrook, New South Wales, Australia	AS	AS02	5096	-32.2612	150.89	-1590404	4	Muswellbrook, New South Wales, Australia	AS	AS02	5096	-32.2612	150.89	-1590404	20240515224500	https://www.muswellbrookchronicle.com.au/story/8630004/gina-rinehart-calls-for-removal-of-portrait-from-national-gallery/?cs=9676
1175970154	20240515	202405	2024	2024.3699											AUSREL	AUSTRALIAN	AUS								1	111	111	11	3	-2.0	6	1	6	0	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20240515224500	https://angelusnews.com/news/world/porteous-pastoral-letter-human-dignity/
1175970155	20240515	202405	2024	2024.3699											BUS	COMPANIES						BUS			0	041	041	04	1	1.0	10	1	10	-2.03349282296651	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20240515224500	https://circleid.com/posts/20240515-building-resilient-broadband-networks
1175970156	20240515	202405	2024	2024.3699											BUS	CORPORATION						BUS			1	042	042	04	1	1.9	10	1	10	0.246305418719213	0								4	Dong Nai, Tinh Ha Tinh, Vietnam, Republic Of	VM	VM52	32351	18.1	106.333	-3713398	4	Dong Nai, Tinh Ha Tinh, Vietnam, Republic Of	VM	VM52	32351	18.1	106.333	-3713398	20240515224500	https://vietnamnews.vn/economy/1655650/vn-index-soars-above-1-250-points.html
1175970157	20240515	202405	2024	2024.3699											CAN	CANADA	CAN								0	036	036	03	1	4.0	10	1	10	2.25846925972396	0								4	Brockville, Ontario, Canada	CA	CA08	30554	44.5833	-75.6833	-561684	4	Brockville, Ontario, Canada	CA	CA08	30554	44.5833	-75.6833	-561684	20240515224500	https://www.intelligencer.ca:443/news/local-news/celebration-of-240-years-of-cornwall-royal-township-history-is-weeks-away
1175970158	20240515	202405	2024	2024.3699											CAN	VANCOUVER	CAN								0	051	051	05	1	3.4	10	1	10	1.38504155124654	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20240515224500	https://vancouversun.com:443/news/local-news/dog-parking-stations-granville-island-metro-locations
1175970159	20240515	202405	2024	2024.3699											CANBUS	TORONTO	CAN					BUS			1	042	042	04	1	1.9	6	1	6	5.12820512820512	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20240515224500	https://www.homeaccentstoday.com/new-products/the-riverside-provides-inspiration-for-new-hollis-morris-living-room-pieces/
1175970160	20240515	202405	2024	2024.3699											CHN	CHINESE	CHN								0	010	010	01	1	0.0	6	1	6	-4.8162859980139	0								5	Fujian, Fujian, China	CH	CH07	13011	26.545	117.843	-1905684	5	Fujian, Fujian, China	CH	CH07	13011	26.545	117.843	-1905684	20240515224500	https://nwasianweekly.com/2024/05/trump-suggests-chinese-migrants-are-in-the-us-to-build-an-army-the-migrants-tell-another-story/
1175970161	20240515	202405	2024	2024.3699											CHN	CHINESE	CHN								0	042	042	04	1	1.9	1	1	1	-4.8162859980139	0								5	Fujian, Fujian, China	CH	CH07	13011	26.545	117.843	-1905684	5	Fujian, Fujian, China	CH	CH07	13011	26.545	117.843	-1905684	20240515224500	https://nwasianweekly.com/2024/05/trump-suggests-chinese-migrants-are-in-the-us-to-build-an-army-the-migrants-tell-another-story/
1175970162	20240515	202405	2024	2024.3699											CHN	CHINESE	CHN								0	042	042	04	1	1.9	1	1	1	-4.8162859980139	0								5	Fujian, Fujian, China	CH	CH07	13011	26.545	117.843	-1905684	2	California, United States	US	USCA		36.17	-119.746	CA	20240515224500	https://nwasianweekly.com/2024/05/trump-suggests-chinese-migrants-are-in-the-us-to-build-an-army-the-migrants-tell-another-story/
1175970163	20240515	202405	2024	2024.3699											CHNMIL	CHINESE	CHN					MIL			0	042	042	04	1	1.9	6	1	6	-4.8162859980139	0								5	Fujian, Fujian, China	CH	CH07	13011	26.545	117.843	-1905684	2	California, United States	US	USCA		36.17	-119.746	CA	20240515224500	https://nwasianweekly.com/2024/05/trump-suggests-chinese-migrants-are-in-the-us-to-build-an-army-the-migrants-tell-another-story/
1175970164	20240515	202405	2024	2024.3699											CHROFF032	UNITARIAN				CHR					0	042	042	04	1	1.9	10	1	10	8.85608856088561	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20240515224500	https://siouxcityjournal.com/news/local/siouxland-pride-alliance-events/article_d0277ccc-1306-11ef-bd76-d3521c6a7200.html
1175970165	20240515	202405	2024	2024.3699											COP	POLICE						COP			1	012	012	01	1	-0.4	10	1	10	-5.04587155963303	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20240515224500	https://www.yahoo.com/news/family-california-navy-veteran-died-222530546.html
