1256332243	20240807	202408	2024	2024.5945	GBR	LONDON	GBR																		1	0333	033	03	1	5.2	5	1	5	-3.27380952380953	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250807231500	https://home.nzcity.co.nz/news/article.aspx?id=427696&fm=psp,tst
1256332244	20240807	202408	2024	2024.5945	LBN	LEBANESE	LBN								ISR	ISRAEL	ISR								0	025	025	02	1	-0.3	2	1	2	-3.81471389645777	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	1	Israel	IS	IS		31.5	34.75	IS	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20250807231500	https://www.spacewar.com/afp/250807215151.7p47cq2f.html
1256332245	20240807	202408	2024	2024.5945	MIL	NAVY						MIL			AUS	AUSTRALIA	AUS								0	150	150	15	4	-7.2	1	1	1	-2.94592413236481	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20250807231500	https://consortiumnews.com/2025/08/07/with-five-eyes-on-china-fbi-bulks-up-in-new-zealand/
1256332246	20240807	202408	2024	2024.5945	MIL	NAVY						MIL			AUS	AUSTRALIA	AUS								0	150	150	15	4	-7.2	4	1	4	-2.94592413236481	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20250807231500	https://consortiumnews.com/2025/08/07/with-five-eyes-on-china-fbi-bulks-up-in-new-zealand/
1256332247	20240807	202408	2024	2024.5945	TUR	TURKEY	TUR																		0	010	010	01	1	0.0	4	1	4	-6.00343053173242	4	Kemal, Edirne, Turkey	TU	TU22	16676	41.7356	26.3961	-759430	0								4	Kemal, Edirne, Turkey	TU	TU22	16676	41.7356	26.3961	-759430	20250807231500	https://www.dailymail.co.uk/news/article-14980779/Robber-admits-picking-gunman-moments-girl-nine-shot-head-Turkish-restaurant-drive-shooting.html
1256332248	20240807	202408	2024	2024.5945	UAF	GUNMAN						UAF													1	193	193	19	4	-10.0	1	1	1	-6.00343053173242	4	Ducati, Vlore, Albania	AL	AL51	4142	40.2506	19.5672	-104575	0								4	Ducati, Vlore, Albania	AL	AL51	4142	40.2506	19.5672	-104575	20250807231500	https://www.dailymail.co.uk/news/article-14980779/Robber-admits-picking-gunman-moments-girl-nine-shot-head-Turkish-restaurant-drive-shooting.html
1256332249	20240807	202408	2024	2024.5945	UAF	GUNMAN						UAF			ALB	ALBANIA	ALB								1	193	193	19	4	-10.0	2	1	2	-6.00343053173242	4	Ducati, Vlore, Albania	AL	AL51	4142	40.2506	19.5672	-104575	4	Ducati, Vlore, Albania	AL	AL51	4142	40.2506	19.5672	-104575	4	Ducati, Vlore, Albania	AL	AL51	4142	40.2506	19.5672	-104575	20250807231500	https://www.dailymail.co.uk/news/article-14980779/Robber-admits-picking-gunman-moments-girl-nine-shot-head-Turkish-restaurant-drive-shooting.html
1256332250	20240807	202408	2024	2024.5945	UAF	GUNMAN						UAF			GBR	LONDON	GBR								1	190	190	19	4	-10.0	7	1	7	-6.00343053173242	4	Ducati, Vlore, Albania	AL	AL51	4142	40.2506	19.5672	-104575	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Ducati, Vlore, Albania	AL	AL51	4142	40.2506	19.5672	-104575	20250807231500	https://www.dailymail.co.uk/news/article-14980779/Robber-admits-picking-gunman-moments-girl-nine-shot-head-Turkish-restaurant-drive-shooting.html
1256332251	20240807	202408	2024	2024.5945	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	1	1	1	1.39453805926786	3	Amity Harbor, New York, United States	US	USNY	NY103	40.6634	-73.3982	942438	0								3	New York University, New York, United States	US	USNY		40.7287	-73.996	958483	20250807231500	https://riverheadlocal.com/2025/08/07/two-dems-launch-bids-to-unseat-rep-nick-lalota/
1256332252	20240807	202408	2024	2024.5945	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	2	1	2	1.39453805926786	3	New York University, New York, United States	US	USNY	NY061	40.7287	-73.996	958483	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250807231500	https://riverheadlocal.com/2025/08/07/two-dems-launch-bids-to-unseat-rep-nick-lalota/
1256332253	20240807	202408	2024	2024.5945	USA	UNITED STATES	USA																		1	190	190	19	4	-10.0	4	1	4	-12.3287671232877	3	Jamacha, California, United States	US	USCA	CA073	32.7417	-116.911	255508	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20250807231500	https://www.sandiegouniontribune.com/2025/08/07/man-sentenced-in-2014-jamacha-lomita-shooting-death/
1256332254	20240807	202408	2024	2024.5945	USA	NORTH CAROLINA	USA								EDU	UNIVERSITY						EDU			1	051	051	05	1	3.4	8	1	8	2.07253886010363	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20250807231500	https://abc11.com/post/nccu-homecoming-2025-major-changes-coming-north-carolina-central-safety-is-main-issue/17465007/
1256332255	20240807	202408	2024	2024.5945	USA	NORTH CAROLINA	USA								EDU	UNIVERSITY						EDU			1	193	193	19	4	-10.0	6	1	6	2.07253886010363	3	Raleigh, North Carolina, United States	US	USNC	NC183	35.7721	-78.6386	1024242	3	Raleigh, North Carolina, United States	US	USNC	NC183	35.7721	-78.6386	1024242	3	Raleigh, North Carolina, United States	US	USNC	NC183	35.7721	-78.6386	1024242	20250807231500	https://abc11.com/post/nccu-homecoming-2025-major-changes-coming-north-carolina-central-safety-is-main-issue/17465007/
1256332256	20240807	202408	2024	2024.5945	USA	NORTH CAROLINA	USA								EDU	UNIVERSITY						EDU			1	193	193	19	4	-10.0	2	1	2	2.07253886010363	3	Raleigh, North Carolina, United States	US	USNC	NC183	35.7721	-78.6386	1024242	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20250807231500	https://abc11.com/post/nccu-homecoming-2025-major-changes-coming-north-carolina-central-safety-is-main-issue/17465007/
1256332257	20240807	202408	2024	2024.5945	USA	CALIFORNIA	USA								GBR	UNITED KINGDOM	GBR								0	100	100	10	3	-5.0	6	3	6	-2.0017349389166	4	Milford Haven, Pembrokeshire, United Kingdom	UK	UKY7	40180	51.7167	-5.03333	-2603102	4	Milford Haven, Pembrokeshire, United Kingdom	UK	UKY7	40180	51.7167	-5.03333	-2603102	4	Milford Haven, Pembrokeshire, United Kingdom	UK	UKY7	40180	51.7167	-5.03333	-2603102	20250807231500	https://www.dissexpress.co.uk/national/charity-rowing-crew-mistaken-for-channel-migrants-by-norfolk-mp-152392/
1256332258	20240807	202408	2024	2024.5945	USA	CALIFORNIA	USA								GBR	UNITED KINGDOM	GBR								0	100	100	10	3	-5.0	6	3	6	-2.0017349389166	2	California, United States	US	USCA		36.17	-119.746	CA	4	Milford Haven, Pembrokeshire, United Kingdom	UK	UKY7	40180	51.7167	-5.03333	-2603102	4	Milford Haven, Pembrokeshire, United Kingdom	UK	UKY7	40180	51.7167	-5.03333	-2603102	20250807231500	https://www.dissexpress.co.uk/national/charity-rowing-crew-mistaken-for-channel-migrants-by-norfolk-mp-152392/
1256332259	20240807	202408	2024	2024.5945	USACVL	UNITED STATES	USA					CVL													1	051	051	05	1	3.4	1	1	1	3.83693045563549	3	Bastrop, Texas, United States	US	USTX	TX021	30.1105	-97.3153	1330128	0								3	Bastrop, Texas, United States	US	USTX	TX021	30.1105	-97.3153	1330128	20250807231500	https://communityimpact.com/austin/bastrop-cedar-creek/events/2025/08/07/175-years-first-baptist-church-of-bastrop-members-celebrate/
1256332260	20240807	202408	2024	2024.5945	USACVL	UNITED STATES	USA					CVL													1	051	051	05	1	3.4	1	1	1	3.83693045563549	3	First Baptist Church, Texas, United States	US	USTX	TX167	29.3941	-94.9155	1385009	0								3	First Baptist Church, Texas, United States	US	USTX		29.3941	-94.9155	1385009	20250807231500	https://communityimpact.com/austin/bastrop-cedar-creek/events/2025/08/07/175-years-first-baptist-church-of-bastrop-members-celebrate/
1256332261	20250708	202507	2025	2025.5151	GOVEDU	EDUCATION OFFICIAL						GOV	EDU		NGOUSAJEW	ANTI DEFAMATION LEAGUE	USA			JEW		NGO			1	090	090	09	2	-2.0	2	1	2	-7.89473684210526	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	20250807231500	https://92q.com/5731137/federal-investigation-launched-into-antisemitism-allegations-in-baltimore-city-schools/
1256332262	20250708	202507	2025	2025.5151	KOR	SOUTH KOREA	KOR																		1	0874	087	08	2	10.0	6	1	6	0.46948356807512	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20250807231500	https://nypost.com/2025/08/07/opinion/cant-get-more-extreme-mamdanis-dsa-rallied-for-north-korea/
1256332263	20250708	202507	2025	2025.5151	USA	COLORADO	USA								COP	DEPUTY						COP			0	115	115	11	3	-2.0	2	1	2	-2.61282660332541	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	3	Mesa County, Colorado, United States	US	USCO		39.0333	-108.467	198154	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20250807231500	https://www.ouraynews.com/2025/08/07/man-arrested-ouray-immigration-enforcement-officers/
1256332264	20250708	202507	2025	2025.5151	USA	NEW YORK	USA								CVL	SETTLEMENT						CVL			1	071	071	07	2	7.4	2	1	2	-1.14942528735632	3	Brentwood, New York, United States	US	USNY	NY103	40.7812	-73.2462	944688	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250807231500	https://www.newsday.com/news/health/scholarships-counselors-substance-abuse-iw976o92
1256332265	20250708	202507	2025	2025.5151	USA	NEW YORK STATE	USA								CVL	SETTLEMENT						CVL			1	071	071	07	2	7.4	5	1	5	-1.14942528735632	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	20250807231500	https://www.newsday.com/news/health/scholarships-counselors-substance-abuse-iw976o92
1256332266	20250708	202507	2025	2025.5151	USA	COLORADO	USA								USAGOV	UNITED STATES	USA					GOV			0	115	115	11	3	-2.0	2	1	2	-2.61282660332541	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20250807231500	https://www.ouraynews.com/2025/08/07/man-arrested-ouray-immigration-enforcement-officers/
1256332267	20250708	202507	2025	2025.5151	USAGOV	COLORADO	USA					GOV			COP	DEPUTY						COP			0	115	115	11	3	-2.0	2	1	2	-2.61282660332541	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	3	Mesa County, Colorado, United States	US	USCO		39.0333	-108.467	198154	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20250807231500	https://www.ouraynews.com/2025/08/07/man-arrested-ouray-immigration-enforcement-officers/
1256332268	20250708	202507	2025	2025.5151	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								0	115	115	11	3	-2.0	4	1	4	-2.61282660332541	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	3	Mesa County, Colorado, United States	US	USCO		39.0333	-108.467	198154	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20250807231500	https://www.ouraynews.com/2025/08/07/man-arrested-ouray-immigration-enforcement-officers/
1256332269	20250731	202507	2025	2025.5781											ARE	UNITED ARAB EMIRATES	ARE								1	040	040	04	1	1.0	3	1	3	-1.90985485103132	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250807231500	https://www.newsday.com/news/nation/russia-ukraine-war-poll-trump-sanctions-deadline-w12327
1256332270	20250731	202507	2025	2025.5781											UKR	UKRAINE	UKR								1	040	040	04	1	1.0	2	1	2	-1.90985485103132	0								4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	20250807231500	https://www.newsday.com/news/nation/russia-ukraine-war-poll-trump-sanctions-deadline-w12327
1256332271	20250731	202507	2025	2025.5781	ARE	UNITED ARAB EMIRATES	ARE								UKR	UKRAINE	UKR								1	040	040	04	1	1.0	4	2	4	-1.81558316322058	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250807231500	https://www.newsday.com/news/nation/russia-ukraine-war-poll-trump-sanctions-deadline-w12327
1256332272	20250731	202507	2025	2025.5781	GOV	PRESIDENT						GOV			IRN	IRAN	IRN								1	010	010	01	1	0.0	10	1	10	-6.8	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20250807231500	https://www.nationalmemo.com/trump-bombs-iran
1256332273	20250731	202507	2025	2025.5781	GOV	PRESIDENT						GOV			IRN	IRAN	IRN								1	138	138	13	3	-7.0	10	1	10	-6.8	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20250807231500	https://www.nationalmemo.com/trump-bombs-iran
1256332274	20250731	202507	2025	2025.5781	UKR	UKRAINE	UKR																		1	040	040	04	1	1.0	2	1	2	-1.90985485103132	4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	0								4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	20250807231500	https://www.newsday.com/news/nation/russia-ukraine-war-poll-trump-sanctions-deadline-w12327
1256332275	20250731	202507	2025	2025.5781	UKR	UKRAINE	UKR								ARE	UNITED ARAB EMIRATES	ARE								1	040	040	04	1	1.0	1	1	1	-1.72131147540984	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250807231500	https://www.reflector.com/news/national/trump-says-he-would-meet-with-putin-even-if-the-russian-leader-wont-meet-with/article_fcb5a215-ab72-5f4c-af7b-85c99f2a62b0.html
1256332276	20250731	202507	2025	2025.5781	UKR	UKRAINE	UKR								ARE	UNITED ARAB EMIRATES	ARE								1	040	040	04	1	1.0	1	1	1	-1.90985485103132	4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	20250807231500	https://www.newsday.com/news/nation/russia-ukraine-war-poll-trump-sanctions-deadline-w12327
1256332277	20250731	202507	2025	2025.5781	UKR	UKRAINE	UKR								ARE	UNITED ARAB EMIRATES	ARE								1	040	040	04	1	1.0	1	1	1	-1.90985485103132	4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	1	United Arab Emirates	AE	AE		24	54	AE	4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	20250807231500	https://www.newsday.com/news/nation/russia-ukraine-war-poll-trump-sanctions-deadline-w12327
1256332278	20250807	202508	2025	2025.5945											AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	8	1	4	-8.61111111111113	0								4	Morwell, Victoria, Australia	AS	AS07	5424	-38.2348	146.395	-1589033	4	Morwell, Victoria, Australia	AS	AS07	5424	-38.2348	146.395	-1589033	20250807231500	https://www.perthnow.com.au/news/erin-patterson-mushroom-cook-due-back-in-court-after-guilty-verdicts-c-19616289
1256332279	20250807	202508	2025	2025.5945											AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	2	1	2	-2.94592413236481	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	1	China	CH	CH		35	105	CH	20250807231500	https://consortiumnews.com/2025/08/07/with-five-eyes-on-china-fbi-bulks-up-in-new-zealand/
1256332280	20250807	202508	2025	2025.5945											AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	6	1	6	-2.94592413236481	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	1	China	CH	CH		35	105	CH	20250807231500	https://consortiumnews.com/2025/08/07/with-five-eyes-on-china-fbi-bulks-up-in-new-zealand/
1256332281	20250807	202508	2025	2025.5945											AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	2	1	2	-2.94592413236481	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250807231500	https://consortiumnews.com/2025/08/07/with-five-eyes-on-china-fbi-bulks-up-in-new-zealand/
1256332282	20250807	202508	2025	2025.5945											AUS	VICTORIA	AUS								1	042	042	04	1	1.9	10	1	10	-1.51351351351351	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20250807231500	https://www.farmweekly.com.au/story/9031987/angus-cattle-move-from-grass-tetany-woes-to-qld-pastures/
1256332283	20250807	202508	2025	2025.5945											AUS	VICTORIA	AUS								1	042	042	04	1	1.9	10	1	10	-1.51351351351351	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20250807231500	https://www.farmweekly.com.au/story/9031987/angus-cattle-move-from-grass-tetany-woes-to-qld-pastures/
1256332284	20250807	202508	2025	2025.5945											AUS	AUSTRALIA	AUS								0	112	112	11	3	-2.0	4	1	4	-8.61111111111113	0								4	Morwell, Victoria, Australia	AS	AS07	5424	-38.2348	146.395	-1589033	4	Morwell, Victoria, Australia	AS	AS07	5424	-38.2348	146.395	-1589033	20250807231500	https://www.perthnow.com.au/news/erin-patterson-mushroom-cook-due-back-in-court-after-guilty-verdicts-c-19616289
1256332285	20250807	202508	2025	2025.5945											AUS	AUSTRALIA	AUS								0	173	173	17	4	-5.0	4	1	4	-8.61111111111113	0								4	Morwell, Victoria, Australia	AS	AS07	5424	-38.2348	146.395	-1589033	4	Morwell, Victoria, Australia	AS	AS07	5424	-38.2348	146.395	-1589033	20250807231500	https://www.perthnow.com.au/news/erin-patterson-mushroom-cook-due-back-in-court-after-guilty-verdicts-c-19616289
1256332286	20250807	202508	2025	2025.5945											AUS	QUEENSLAND	AUS								1	192	192	19	4	-9.5	12	1	10	-1.51351351351351	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20250807231500	https://www.farmweekly.com.au/story/9031987/angus-cattle-move-from-grass-tetany-woes-to-qld-pastures/
1256332287	20250807	202508	2025	2025.5945											AUS	QUEENSLAND	AUS								1	192	192	19	4	-9.5	6	1	6	-1.51351351351351	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20250807231500	https://www.farmweekly.com.au/story/9031987/angus-cattle-move-from-grass-tetany-woes-to-qld-pastures/
1256332288	20250807	202508	2025	2025.5945											AUS	QUEENSLAND	AUS								1	192	192	19	4	-9.5	2	1	2	-1.51351351351351	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20250807231500	https://www.farmweekly.com.au/story/9031987/angus-cattle-move-from-grass-tetany-woes-to-qld-pastures/
1256332289	20250807	202508	2025	2025.5945											BUS	COMPANY						BUS			0	036	036	03	1	4.0	10	1	10	-0.41118421052632	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250807231500	https://www.aero-news.net/fullsizeimage.cfm?do=main.archive&year=2025&month=8&day=8
