1256494210	20240808	202408	2024	2024.5973	BUS	BANK						BUS													1	070	070	07	2	7.0	3	1	3	-1.76560121765602	3	Palmetto, South Carolina, United States	US	USSC	SC031	34.2521	-79.8273	1227957	0								3	Palmetto, South Carolina, United States	US	USSC	SC031	34.2521	-79.8273	1227957	20250808181500	https://charlestoncitypaper.com/2025/08/08/statehouse-report-hunger-still-haunts-s-c-mcmaster-joins-rfk-more/
1256494211	20240808	202408	2024	2024.5973	BUS	BANK						BUS													1	070	070	07	2	7.0	5	1	5	-1.76560121765602	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20250808181500	https://charlestoncitypaper.com/2025/08/08/statehouse-report-hunger-still-haunts-s-c-mcmaster-joins-rfk-more/
1256494212	20240808	202408	2024	2024.5973	BUS	BANK						BUS			USA	UNITED STATES	USA								1	070	070	07	2	7.0	2	1	2	-1.76560121765602	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20250808181500	https://charlestoncitypaper.com/2025/08/08/statehouse-report-hunger-still-haunts-s-c-mcmaster-joins-rfk-more/
1256494213	20240808	202408	2024	2024.5973	CAN	CANADA	CAN								BUS	INVESTOR						BUS			1	060	060	06	2	6.0	4	1	4	3.49794238683128	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250808181500	https://www.manchesterjournal.com/local-news/superstar-lift-construction-underway-at-killington/article_eca714f0-b5bc-4189-94f3-c0a89c5cb176.html
1256494214	20240808	202408	2024	2024.5973	SDN	NYALA	SDN								MIL	MILITARY						MIL			1	112	112	11	3	-2.0	4	1	4	-11.7845117845118	4	Nyala, Janub Darfur, Sudan	SU	SU49	37106	12.05	24.8833	-12309	4	Nyala, Janub Darfur, Sudan	SU	SU49	37106	12.05	24.8833	-12309	4	Nyala, Janub Darfur, Sudan	SU	SU49	37106	12.05	24.8833	-12309	20250808181500	https://medafricatimes.com/41623-sudanese-airstrike-destroys-suspected-emirati-aircraft-in-darfur-killing-dozens-of-alleged-mercenaries.html
1256494215	20240808	202408	2024	2024.5973	SDN	SUDAN	SDN								MIL	MILITARY						MIL			1	112	112	11	3	-2.0	1	1	1	-11.7845117845118	4	Nyala, Janub Darfur, Sudan	SU	SU49	37106	12.05	24.8833	-12309	4	Darfur, Gharb Darfur, Sudan	SU	SU47	37140	13.5	23.5	-17505	4	Nyala, Janub Darfur, Sudan	SU	SU49	37106	12.05	24.8833	-12309	20250808181500	https://medafricatimes.com/41623-sudanese-airstrike-destroys-suspected-emirati-aircraft-in-darfur-killing-dozens-of-alleged-mercenaries.html
1256494216	20250709	202507	2025	2025.5178	USA	UNITED STATES	USA								JUD	ATTORNEY						JUD			1	0831	083	08	2	5.0	2	1	2	-3.11750599520384	3	Franklin County, Washington, United States	US	USWA	WA021	46.5165	-118.934	1531822	2	Washington, United States	US	USWA		47.3917	-121.571	WA	3	Franklin County, Washington, United States	US	USWA		46.5165	-118.934	1531822	20250808181500	https://www.columbian.com/news/2025/aug/08/former-washington-ag-candidate-pete-serrano-under-consideration-to-be-u-s-attorney/
1256494217	20250709	202507	2025	2025.5178	VEN	VENEZUELA	VEN								COP	PRISON						COP			0	0841	084	08	2	7.0	1	1	1	-9.42184154175593	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20250808181500	https://www.straitstimes.com/world/trump-officials-will-not-face-contempt-over-venezuela-deportations-appeals-court-rules
1256494218	20250709	202507	2025	2025.5178	VEN	VENEZUELA	VEN								COP	PRISON						COP			0	173	173	17	4	-5.0	1	1	1	-9.42184154175593	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Venezuela	VE	VE		8	-66	VE	20250808181500	https://www.straitstimes.com/world/trump-officials-will-not-face-contempt-over-venezuela-deportations-appeals-court-rules
1256494219	20250801	202508	2025	2025.5781											USA	WASHINGTON	USA								1	042	042	04	1	1.9	3	1	3	1.58730158730158	0								3	Clark County, Washington, United States	US	USWA		45.7998	-122.485	1531820	3	Clark County, Washington, United States	US	USWA		45.7998	-122.485	1531820	20250808181500	https://www.columbian.com/news/2025/aug/08/fireballs-in-the-sky-are-headed-our-way-perseids-return-to-delight-southwest-washington/
1256494220	20250801	202508	2025	2025.5781	ARE	UNITED ARAB EMIRATES	ARE								RUS	RUSSIA	RUS								0	040	040	04	1	1.0	2	1	2	-2.31707317073171	4	Sumy, Sums'ka Oblast', Ukraine	UP	UP21	25068	50.9216	34.8003	-1055659	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250808181500	https://www.stripes.com/theaters/europe/2025-08-08/ukraine-troops-hope-peace-trump-deadline-putin-calls-18701541.html
1256494221	20250801	202508	2025	2025.5781	RUS	RUSSIA	RUS								ARE	UNITED ARAB EMIRATES	ARE								0	040	040	04	1	1.0	2	1	2	-2.31707317073171	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Sumy, Sums'ka Oblast', Ukraine	UP	UP21	25068	50.9216	34.8003	-1055659	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250808181500	https://www.stripes.com/theaters/europe/2025-08-08/ukraine-troops-hope-peace-trump-deadline-putin-calls-18701541.html
1256494222	20250801	202508	2025	2025.5781	RUS	RUSSIA	RUS								RUSGOV	RUSSIA	RUS					GOV			0	036	036	03	1	4.0	1	1	1	1.81818181818182	1	Rwanda	RW	RW		-2	30	RW	1	India	IN	IN		20	77	IN	1	Pakistan	PK	PK		30	70	PK	20250808181500	https://www.straitstimes.com/asia/azerbaijan-and-armenia-to-sign-peace-deal-white-house-says
1256494223	20250801	202508	2025	2025.5781	RUS	RUSSIA	RUS								UKR	UKRAINE	UKR								0	040	040	04	1	1.0	2	1	2	1.81818181818182	1	Rwanda	RW	RW		-2	30	RW	1	Congo	CF	CF		-1	15	CF	1	Rwanda	RW	RW		-2	30	RW	20250808181500	https://www.straitstimes.com/asia/azerbaijan-and-armenia-to-sign-peace-deal-white-house-says
1256494224	20250801	202508	2025	2025.5781	RUSGOV	RUSSIA	RUS					GOV			RUS	RUSSIA	RUS								0	036	036	03	1	4.0	1	1	1	1.81818181818182	1	India	IN	IN		20	77	IN	1	Rwanda	RW	RW		-2	30	RW	1	Pakistan	PK	PK		30	70	PK	20250808181500	https://www.straitstimes.com/asia/azerbaijan-and-armenia-to-sign-peace-deal-white-house-says
1256494225	20250801	202508	2025	2025.5781	USA	UNITED STATES	USA																		0	026	026	02	1	4.0	4	1	4	-0.60901339829476	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250808181500	https://www.pasadenastarnews.com/2025/08/06/pasadena-unified-board-hears-plans-for-new-school-year-from-training-for-potential-ice-raids-to-soil-testing/
1256494226	20250807	202508	2025	2025.5945	COP	POLICE						COP													1	173	173	17	4	-5.0	5	1	5	-13.4831460674157	4	Diepkloof, Gauteng, South Africa	SF	SF06	77351	-26.466	28.2257	-1221627	0								4	Diepkloof, Gauteng, South Africa	SF	SF06	77351	-26.466	28.2257	-1221627	20250808181500	https://bulawayo24.com/index-id-news-sc-africa-byo-256136.html
1256494227	20250808	202508	2025	2025.5973											AFRCOP	AFRICA	AFR					COP			1	101	101	10	3	-5.0	4	1	4	-13.4831460674157	0								4	Diepkloof, Gauteng, South Africa	SF	SF06	77351	-26.466	28.2257	-1221627	4	Diepkloof, Gauteng, South Africa	SF	SF06	77351	-26.466	28.2257	-1221627	20250808181500	https://bulawayo24.com/index-id-news-sc-africa-byo-256136.html
1256494228	20250808	202508	2025	2025.5973											AFRCOP	AFRICA	AFR					COP			1	140	140	14	3	-6.5	6	1	6	-13.4831460674157	0								4	Diepkloof, Gauteng, South Africa	SF	SF06	77351	-26.466	28.2257	-1221627	4	Diepkloof, Gauteng, South Africa	SF	SF06	77351	-26.466	28.2257	-1221627	20250808181500	https://bulawayo24.com/index-id-news-sc-africa-byo-256136.html
1256494229	20250808	202508	2025	2025.5973											ARE	ABU DHABI	ARE								1	042	042	04	1	1.9	9	1	7	-2.7027027027027	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20250808181500	https://bdnews24.com/bangladesh/9203a977cca0
1256494230	20250808	202508	2025	2025.5973											ARE	ABU DHABI	ARE								1	042	042	04	1	1.9	3	1	3	-2.7027027027027	0								4	Sylhet, Sylhet, Bangladesh	BG	BG86	5824	24.8967	91.8717	-2737987	4	Sylhet, Sylhet, Bangladesh	BG	BG86	5824	24.8967	91.8717	-2737987	20250808181500	https://bdnews24.com/bangladesh/9203a977cca0
1256494231	20250808	202508	2025	2025.5973											ARE	DUBAI	ARE								0	0874	087	08	2	10.0	2	1	2	0.66344993968636	0								4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	20250808181500	https://www.thenationalnews.com/news/us/2025/08/08/trump-armenia-azerbaijan-deal/
1256494232	20250808	202508	2025	2025.5973											ARE	DUBAI	ARE								0	0874	087	08	2	10.0	8	1	8	0.66344993968636	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20250808181500	https://www.thenationalnews.com/news/us/2025/08/08/trump-armenia-azerbaijan-deal/
1256494233	20250808	202508	2025	2025.5973											AREGOV	UNITED ARAB EMIRATES	ARE					GOV			0	046	046	04	1	7.0	2	1	2	0.66344993968636	0								4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	20250808181500	https://www.thenationalnews.com/news/us/2025/08/08/trump-armenia-azerbaijan-deal/
1256494234	20250808	202508	2025	2025.5973											ARM	YEREVAN	ARM								0	051	051	05	1	3.4	1	1	1	1.74927113702623	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250808181500	https://www.azernews.az/analysis/245750.html
1256494235	20250808	202508	2025	2025.5973											BGDEDU	DHAKA	BGD					EDU			1	112	112	11	3	-2.0	6	1	6	-3.97727272727273	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20250808181500	https://bdnews24.com/bangladesh/bedf4fc0804d
1256494236	20250808	202508	2025	2025.5973											BRA	BRAZIL	BRA								0	060	060	06	2	6.0	2	1	2	2.86677908937605	0								4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	20250808181500	https://invezz.com/news/2025/08/08/brazils-lojas-renner-shares-slide-despite-solid-q2-results-as-investors-lock-in-gains/
1256494237	20250808	202508	2025	2025.5973											BUS	INDUSTRY						BUS			0	020	020	02	1	3.0	10	1	10	-2.7927927927928	0								4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20250808181500	https://www.winnipegfreepress.com/local/2025/08/08/wed-all-breathe-easier-if-u-s-lawmakers-quit-blowing-smoke-helped-clear-the-air
1256494238	20250808	202508	2025	2025.5973											BUS	INDUSTRY						BUS			1	036	036	03	1	4.0	10	1	10	2.06489675516224	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250808181500	https://www.canadianmanufacturing.com/manufacturing/cdn-government-launches-consultation-to-develop-regulations-on-free-trade-within-canada-311539/
1256494239	20250808	202508	2025	2025.5973											BUS	BUSINESS						BUS			1	036	036	03	1	4.0	12	1	12	2.04962243797195	0								3	Lloyd Center, Oregon, United States	US	USOR		45.5324	-122.661	2473982	3	Lloyd Center, Oregon, United States	US	USOR		45.5324	-122.661	2473982	20250808181500	https://www.theskanner.com/news/northwest/36928-multnomah-county-commissioners-make-national-black-business-month-official-in-portland
1256494240	20250808	202508	2025	2025.5973											BUS	BUSINESS						BUS			1	040	040	04	1	1.0	12	1	12	2.04962243797195	0								3	Multnomah County, Oregon, United States	US	USOR		45.5001	-122.418	1135861	3	Multnomah County, Oregon, United States	US	USOR		45.5001	-122.418	1135861	20250808181500	https://www.theskanner.com/news/northwest/36928-multnomah-county-commissioners-make-national-black-business-month-official-in-portland
1256494241	20250808	202508	2025	2025.5973											BUS	BUSINESS						BUS			1	043	043	04	1	2.8	10	1	10	6.63811563169165	0								4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	20250808181500	https://thecitizen.com/2025/08/08/ask-margar-etiquette-about-the-dog-lovers-dilemma/
1256494242	20250808	202508	2025	2025.5973											BUS	COMPANIES						BUS			0	060	060	06	2	6.0	20	1	10	4	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250808181500	https://www.wdsu.com/article/louisiana-elmers-chocolate-bought-florida-company/65638187
1256494243	20250808	202508	2025	2025.5973											BUS	COMPANIES						BUS			1	082	082	08	2	5.0	4	1	4	-1.16550116550117	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20250808181500	https://www.nbcdfw.com/entertainment/entertainment-news/gina-carano-reaches-settlement-disney-lucasfilm-mandalorian-firing/3901837/
1256494244	20250808	202508	2025	2025.5973											CAN	CANADA	CAN								1	020	020	02	1	3.0	2	1	2	3.98230088495576	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20250808181500	https://www.manilatimes.net/2025/08/09/tmt-newswire/globenewswire/kleen-hy-dro-gen-inc-announces-launch-of-worlds-first-zero-emissions-hydrogen-furnace/2164980
1256494245	20250808	202508	2025	2025.5973											CAN	ONTARIO	CAN								1	030	030	03	1	4.0	3	1	3	-6.33802816901408	0								1	Jamaica	JM	JM		18.25	-77.5	JM	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250808181500	https://globalnews.ca/news/11324080/cbsa-cocaine-seized-cheese-cans/
1256494246	20250808	202508	2025	2025.5973											CAN	CANADIAN	CAN								0	036	036	03	1	4.0	2	1	2	2.06489675516224	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250808181500	https://www.canadianmanufacturing.com/manufacturing/cdn-government-launches-consultation-to-develop-regulations-on-free-trade-within-canada-311539/
1256494247	20250808	202508	2025	2025.5973											CANBUS	CANADIAN	CAN					BUS			0	036	036	03	1	4.0	6	1	6	2.06489675516224	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250808181500	https://www.canadianmanufacturing.com/manufacturing/cdn-government-launches-consultation-to-develop-regulations-on-free-trade-within-canada-311539/
1256494248	20250808	202508	2025	2025.5973											CHRPRO	METHODIST CHURCH				CHR	PRO				0	036	036	03	1	4.0	14	1	8	2.06221600838867	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250808181500	https://www.postandcourier.com/aikenstandard/aikenstandard/entertainment/today-s-events-for-aug-9/article_c5e55d40-a65f-4a0b-9e04-494972fdba3a.html
1256494249	20250808	202508	2025	2025.5973											CHRPRO	METHODIST CHURCH				CHR	PRO				1	036	036	03	1	4.0	11	1	7	2.06221600838867	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250808181500	https://www.postandcourier.com/aikenstandard/aikenstandard/entertainment/today-s-events-for-aug-9/article_c5e55d40-a65f-4a0b-9e04-494972fdba3a.html
1256494250	20250808	202508	2025	2025.5973											COP	POLICE						COP			1	101	101	10	3	-5.0	1	1	1	-13.4831460674157	0								4	Diepkloof, Gauteng, South Africa	SF	SF06	77351	-26.466	28.2257	-1221627	4	Diepkloof, Gauteng, South Africa	SF	SF06	77351	-26.466	28.2257	-1221627	20250808181500	https://bulawayo24.com/index-id-news-sc-africa-byo-256136.html
1256494251	20250808	202508	2025	2025.5973											COP	POLICE						COP			1	140	140	14	3	-6.5	2	1	2	-13.4831460674157	0								4	Diepkloof, Gauteng, South Africa	SF	SF06	77351	-26.466	28.2257	-1221627	4	Diepkloof, Gauteng, South Africa	SF	SF06	77351	-26.466	28.2257	-1221627	20250808181500	https://bulawayo24.com/index-id-news-sc-africa-byo-256136.html
1256494252	20250808	202508	2025	2025.5973											COP	POLICE						COP			0	141	141	14	3	-6.5	2	1	2	-10.5924596050269	0								4	Nuneaton, Warwickshire, United Kingdom	UK	UKP3	40136	52.5167	-1.46667	-2604482	4	Nuneaton, Warwickshire, United Kingdom	UK	UKP3	40136	52.5167	-1.46667	-2604482	20250808181500	https://www.lbc.co.uk/news/uk/council-leader-protests-hijacked/
1256494253	20250808	202508	2025	2025.5973											COP	POLICE						COP			0	173	173	17	4	-5.0	1	1	1	-4.31893687707642	0								5	Lincolnshire, Lincolnshire, United Kingdom	UK	UKH7	40120	53.1667	-0.25	-2601145	5	Lincolnshire, Lincolnshire, United Kingdom	UK	UKH7	40120	53.1667	-0.25	-2601145	20250808181500	https://www.dailymail.co.uk/news/article-14983811/Moment-trans-PCSO-tried-make-semi-automatic-gun-using-3D-printer-arrested-swarm-armed-cops-residential-street.html
1256494254	20250808	202508	2025	2025.5973											COP	POLICE						COP			0	190	190	19	4	-10.0	10	1	10	-9.96441281138791	0								4	Niagara Falls, Ontario, Canada	CA	CA08	30536	43.1	-79.05	-570141	4	Niagara Falls, Ontario, Canada	CA	CA08	30536	43.1	-79.05	-570141	20250808181500	https://indiawest.com/man-arrested-charged-with-murder-of-indian-student-in-canada/
1256494255	20250808	202508	2025	2025.5973											CRM	THIEF						CRM			0	0874	087	08	2	10.0	5	1	5	0.14947683109118	0								0								0								20250808181500	https://www.goldderby.com/tv/2025/brian-tyree-henry-dope-thief-interview-2/
1256494256	20250808	202508	2025	2025.5973											CRM	CRIMINAL						CRM			0	173	173	17	4	-5.0	10	1	10	-5.55555555555556	0								1	Belarus	BO	BO		53	28	BO	1	Belarus	BO	BO		53	28	BO	20250808181500	https://www.dw.com/en/5-years-after-protests-in-belarus-have-things-changed/a-73568405
1256494257	20250808	202508	2025	2025.5973											CUB	HAVANA	CUB								1	036	036	03	1	4.0	4	1	4	-0.31446540880503	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250808181500	https://www.orlandosentinel.com/2025/08/08/limited-oyster-harvesting-eyed-in-apalachicola-bay/
1256494258	20250808	202508	2025	2025.5973											CVL	TRAVELLER						CVL			1	030	030	03	1	4.0	10	1	10	-6.33802816901408	0								1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20250808181500	https://globalnews.ca/news/11324080/cbsa-cocaine-seized-cheese-cans/
1256494259	20250808	202508	2025	2025.5973											CVL	RESIDENTS						CVL			0	112	112	11	3	-2.0	1	1	1	-5.19480519480519	0								3	Suffolk County, Massachusetts, United States	US	USMA		42.3334	-71.0828	606939	3	Suffolk County, Massachusetts, United States	US	USMA		42.3334	-71.0828	606939	20250808181500	https://www.boston.com/news/crime/2025/08/08/suffolk-county-sheriff-steven-tompkins-federally-indicted-extortion/
1256494260	20250808	202508	2025	2025.5973											DEU	BODENSEE	DEU								1	042	042	04	1	1.9	7	1	7	5.37240537240538	0								4	Bodensee, Niedersachsen, Germany	GM	GM06	40698	51.6	10.1333	-1749504	4	Bodensee, Niedersachsen, Germany	GM	GM06	40698	51.6	10.1333	-1749504	20250808181500	https://www.stripes.com/living/europe_travel/travel_blog/2025-08-08/karen-bradbury-travel-column-shoreline-festivals-europe-august-8-18635449.html
